time,emissions,city,year,pollutant,sector
2013-10-15,1747.1002,Shenyang,2013,BC,BUILDINGS
2013-11-15,2941.9968,Shenyang,2013,BC,BUILDINGS
2013-12-15,4025.934,Shenyang,2013,BC,BUILDINGS
2014-01-15,4013.212,Shenyang,2014,BC,BUILDINGS
2014-02-15,3467.3516,Shenyang,2014,BC,BUILDINGS
2014-03-15,2566.935,Shenyang,2014,BC,BUILDINGS
2014-04-15,1535.5535,Shenyang,2014,BC,BUILDINGS
2014-05-15,1055.8533,Shenyang,2014,BC,BUILDINGS
2014-06-15,556.01154,Shenyang,2014,BC,BUILDINGS
2014-07-15,421.4297,Shenyang,2014,BC,BUILDINGS
2014-08-15,509.93817,Shenyang,2014,BC,BUILDINGS
2014-09-15,846.2652,Shenyang,2014,BC,BUILDINGS
2014-10-15,1676.24,Shenyang,2014,BC,BUILDINGS
2014-11-15,2764.5547,Shenyang,2014,BC,BUILDINGS
2014-12-15,4057.1133,Shenyang,2014,BC,BUILDINGS
2015-01-15,4049.643,Shenyang,2015,BC,BUILDINGS
2015-02-15,3189.9238,Shenyang,2015,BC,BUILDINGS
2015-03-15,2600.123,Shenyang,2015,BC,BUILDINGS
2015-04-15,1678.8154,Shenyang,2015,BC,BUILDINGS
2015-05-15,1038.2717,Shenyang,2015,BC,BUILDINGS
2015-06-15,620.2846,Shenyang,2015,BC,BUILDINGS
2015-07-15,460.53226,Shenyang,2015,BC,BUILDINGS
2015-08-15,494.8435,Shenyang,2015,BC,BUILDINGS
2015-09-15,852.1059,Shenyang,2015,BC,BUILDINGS
2015-10-15,1687.365,Shenyang,2015,BC,BUILDINGS
2015-11-15,2738.711,Shenyang,2015,BC,BUILDINGS
2015-12-15,3863.391,Shenyang,2015,BC,BUILDINGS
2010-01-15,7735.3516,Shanghai,2010,BC,BUILDINGS
2010-02-15,6334.235,Shanghai,2010,BC,BUILDINGS
2010-03-15,5379.201,Shanghai,2010,BC,BUILDINGS
2010-04-15,3561.2407,Shanghai,2010,BC,BUILDINGS
2010-05-15,1920.1803,Shanghai,2010,BC,BUILDINGS
2010-06-15,1096.8352,Shanghai,2010,BC,BUILDINGS
2010-07-15,766.5995,Shanghai,2010,BC,BUILDINGS
2010-08-15,891.63617,Shanghai,2010,BC,BUILDINGS
2010-09-15,1601.7515,Shanghai,2010,BC,BUILDINGS
2010-10-15,3413.2183,Shanghai,2010,BC,BUILDINGS
2010-11-15,5233.0156,Shanghai,2010,BC,BUILDINGS
2010-12-15,7573.2764,Shanghai,2010,BC,BUILDINGS
2011-01-15,8330.583,Shanghai,2011,BC,BUILDINGS
2011-02-15,5687.51,Shanghai,2011,BC,BUILDINGS
2011-03-15,5253.4893,Shanghai,2011,BC,BUILDINGS
2011-04-15,2928.3496,Shanghai,2011,BC,BUILDINGS
2011-05-15,1878.206,Shanghai,2011,BC,BUILDINGS
2011-06-15,1066.7129,Shanghai,2011,BC,BUILDINGS
2011-07-15,825.78723,Shanghai,2011,BC,BUILDINGS
2011-08-15,894.6476,Shanghai,2011,BC,BUILDINGS
2011-09-15,1613.0378,Shanghai,2011,BC,BUILDINGS
2011-10-15,3020.0388,Shanghai,2011,BC,BUILDINGS
2011-11-15,4784.197,Shanghai,2011,BC,BUILDINGS
2011-12-15,7064.27,Shanghai,2011,BC,BUILDINGS
2012-01-15,7465.5728,Shanghai,2012,BC,BUILDINGS
2012-02-15,6001.324,Shanghai,2012,BC,BUILDINGS
2012-03-15,4707.5586,Shanghai,2012,BC,BUILDINGS
2012-04-15,2642.7769,Shanghai,2012,BC,BUILDINGS
2012-05-15,1663.0992,Shanghai,2012,BC,BUILDINGS
2012-06-15,963.3966,Shanghai,2012,BC,BUILDINGS
2012-07-15,723.82367,Shanghai,2012,BC,BUILDINGS
2012-08-15,828.4636,Shanghai,2012,BC,BUILDINGS
2012-09-15,1457.5225,Shanghai,2012,BC,BUILDINGS
2012-10-15,3058.6858,Shanghai,2012,BC,BUILDINGS
2012-11-15,5000.7217,Shanghai,2012,BC,BUILDINGS
2012-12-15,6893.424,Shanghai,2012,BC,BUILDINGS
2013-01-15,7374.776,Shanghai,2013,BC,BUILDINGS
2013-02-15,5719.1313,Shanghai,2013,BC,BUILDINGS
2013-03-15,4278.79,Shanghai,2013,BC,BUILDINGS
2013-04-15,2993.7974,Shanghai,2013,BC,BUILDINGS
2013-05-15,1675.0332,Shanghai,2013,BC,BUILDINGS
2013-06-15,936.556,Shanghai,2013,BC,BUILDINGS
2013-07-15,744.78735,Shanghai,2013,BC,BUILDINGS
2013-08-15,811.7977,Shanghai,2013,BC,BUILDINGS
2013-09-15,1553.6046,Shanghai,2013,BC,BUILDINGS
2013-10-15,2950.3462,Shanghai,2013,BC,BUILDINGS
2013-11-15,4920.573,Shanghai,2013,BC,BUILDINGS
2013-12-15,6699.204,Shanghai,2013,BC,BUILDINGS
2014-01-15,6730.7334,Shanghai,2014,BC,BUILDINGS
2014-02-15,5827.3896,Shanghai,2014,BC,BUILDINGS
2014-03-15,4308.676,Shanghai,2014,BC,BUILDINGS
2014-04-15,2593.668,Shanghai,2014,BC,BUILDINGS
2014-05-15,1801.05,Shanghai,2014,BC,BUILDINGS
2014-06-15,974.3976,Shanghai,2014,BC,BUILDINGS
2014-07-15,752.5188,Shanghai,2014,BC,BUILDINGS
2014-08-15,907.2592,Shanghai,2014,BC,BUILDINGS
2014-09-15,1472.4861,Shanghai,2014,BC,BUILDINGS
2014-10-15,2877.0881,Shanghai,2014,BC,BUILDINGS
2014-11-15,4698.329,Shanghai,2014,BC,BUILDINGS
2014-12-15,6780.911,Shanghai,2014,BC,BUILDINGS
2015-01-15,6831.0737,Shanghai,2015,BC,BUILDINGS
2015-02-15,5372.363,Shanghai,2015,BC,BUILDINGS
2015-03-15,4365.8267,Shanghai,2015,BC,BUILDINGS
2015-04-15,2848.5698,Shanghai,2015,BC,BUILDINGS
2015-05-15,1782.6189,Shanghai,2015,BC,BUILDINGS
2015-06-15,1082.5085,Shanghai,2015,BC,BUILDINGS
2015-07-15,816.9734,Shanghai,2015,BC,BUILDINGS
2015-08-15,880.48834,Shanghai,2015,BC,BUILDINGS
2015-09-15,1488.7574,Shanghai,2015,BC,BUILDINGS
2015-10-15,2882.6104,Shanghai,2015,BC,BUILDINGS
2015-11-15,4656.3696,Shanghai,2015,BC,BUILDINGS
2015-12-15,6545.373,Shanghai,2015,BC,BUILDINGS
2010-01-15,5787.0947,Chengdu,2010,BC,BUILDINGS
2010-02-15,4739.601,Chengdu,2010,BC,BUILDINGS
2010-03-15,4024.813,Chengdu,2010,BC,BUILDINGS
2010-04-15,2664.706,Chengdu,2010,BC,BUILDINGS
2010-05-15,1437.4088,Chengdu,2010,BC,BUILDINGS
2010-06-15,821.3765,Chengdu,2010,BC,BUILDINGS
2010-07-15,574.14624,Chengdu,2010,BC,BUILDINGS
2010-08-15,667.79407,Chengdu,2010,BC,BUILDINGS
2010-09-15,1199.3732,Chengdu,2010,BC,BUILDINGS
2010-10-15,2555.053,Chengdu,2010,BC,BUILDINGS
2010-11-15,3915.8408,Chengdu,2010,BC,BUILDINGS
2010-12-15,5666.544,Chengdu,2010,BC,BUILDINGS
2011-01-15,6315.9917,Chengdu,2011,BC,BUILDINGS
2011-02-15,4312.574,Chengdu,2011,BC,BUILDINGS
2011-03-15,3983.4934,Chengdu,2011,BC,BUILDINGS
2011-04-15,2220.7227,Chengdu,2011,BC,BUILDINGS
2011-05-15,1425.1418,Chengdu,2011,BC,BUILDINGS
2011-06-15,809.7173,Chengdu,2011,BC,BUILDINGS
2011-07-15,626.9309,Chengdu,2011,BC,BUILDINGS
2011-08-15,679.2025,Chengdu,2011,BC,BUILDINGS
2011-09-15,1224.2742,Chengdu,2011,BC,BUILDINGS
2011-10-15,2291.0757,Chengdu,2011,BC,BUILDINGS
2011-11-15,3629.4268,Chengdu,2011,BC,BUILDINGS
2011-12-15,5356.6924,Chengdu,2011,BC,BUILDINGS
2012-01-15,5636.443,Chengdu,2012,BC,BUILDINGS
2012-02-15,4530.228,Chengdu,2012,BC,BUILDINGS
2012-03-15,3554.0825,Chengdu,2012,BC,BUILDINGS
2012-04-15,1995.7517,Chengdu,2012,BC,BUILDINGS
2012-05-15,1256.6074,Chengdu,2012,BC,BUILDINGS
2012-06-15,728.2008,Chengdu,2012,BC,BUILDINGS
2012-07-15,547.16675,Chengdu,2012,BC,BUILDINGS
2012-08-15,626.2714,Chengdu,2012,BC,BUILDINGS
2012-09-15,1101.5249,Chengdu,2012,BC,BUILDINGS
2012-10-15,2310.607,Chengdu,2012,BC,BUILDINGS
2012-11-15,3776.076,Chengdu,2012,BC,BUILDINGS
2012-12-15,5203.712,Chengdu,2012,BC,BUILDINGS
2013-01-15,5186.917,Chengdu,2013,BC,BUILDINGS
2013-02-15,4022.4136,Chengdu,2013,BC,BUILDINGS
2013-03-15,3009.516,Chengdu,2013,BC,BUILDINGS
2013-04-15,2105.889,Chengdu,2013,BC,BUILDINGS
2013-05-15,1179.0918,Chengdu,2013,BC,BUILDINGS
2013-06-15,659.6278,Chengdu,2013,BC,BUILDINGS
2013-07-15,524.6129,Chengdu,2013,BC,BUILDINGS
2013-08-15,571.8109,Chengdu,2013,BC,BUILDINGS
2013-09-15,1094.1355,Chengdu,2013,BC,BUILDINGS
2013-10-15,2076.712,Chengdu,2013,BC,BUILDINGS
2013-11-15,3461.7588,Chengdu,2013,BC,BUILDINGS
2013-12-15,4712.363,Chengdu,2013,BC,BUILDINGS
2014-01-15,4869.3584,Chengdu,2014,BC,BUILDINGS
2014-02-15,4216.4497,Chengdu,2014,BC,BUILDINGS
2014-03-15,3117.6313,Chengdu,2014,BC,BUILDINGS
2014-04-15,1877.3638,Chengdu,2014,BC,BUILDINGS
2014-05-15,1304.3796,Chengdu,2014,BC,BUILDINGS
2014-06-15,706.09576,Chengdu,2014,BC,BUILDINGS
2014-07-15,545.3842,Chengdu,2014,BC,BUILDINGS
2014-08-15,657.50854,Chengdu,2014,BC,BUILDINGS
2014-09-15,1066.9061,Chengdu,2014,BC,BUILDINGS
2014-10-15,2083.2124,Chengdu,2014,BC,BUILDINGS
2014-11-15,3400.5298,Chengdu,2014,BC,BUILDINGS
2014-12-15,4905.0083,Chengdu,2014,BC,BUILDINGS
2015-01-15,4842.1016,Chengdu,2015,BC,BUILDINGS
2015-02-15,3807.8142,Chengdu,2015,BC,BUILDINGS
2015-03-15,3094.7258,Chengdu,2015,BC,BUILDINGS
2015-04-15,2020.3241,Chengdu,2015,BC,BUILDINGS
2015-05-15,1265.4377,Chengdu,2015,BC,BUILDINGS
2015-06-15,768.9126,Chengdu,2015,BC,BUILDINGS
2015-07-15,580.40137,Chengdu,2015,BC,BUILDINGS
2015-08-15,625.5655,Chengdu,2015,BC,BUILDINGS
2015-09-15,1057.2898,Chengdu,2015,BC,BUILDINGS
2015-10-15,2045.5712,Chengdu,2015,BC,BUILDINGS
2015-11-15,3303.1543,Chengdu,2015,BC,BUILDINGS
2015-12-15,4640.967,Chengdu,2015,BC,BUILDINGS
