time,emissions,city,year,pollutant,sector
2013-11-15,8118.0215,Guangzhou,2013,PM2.5,TRANSPORT
2013-12-15,7980.526,Guangzhou,2013,PM2.5,TRANSPORT
2014-01-15,9037.461,Guangzhou,2014,PM2.5,TRANSPORT
2014-02-15,8910.904,Guangzhou,2014,PM2.5,TRANSPORT
2014-03-15,9448.57,Guangzhou,2014,PM2.5,TRANSPORT
2014-04-15,9511.988,Guangzhou,2014,PM2.5,TRANSPORT
2014-05-15,9676.613,Guangzhou,2014,PM2.5,TRANSPORT
2014-06-15,9515.118,Guangzhou,2014,PM2.5,TRANSPORT
2014-07-15,9696.244,Guangzhou,2014,PM2.5,TRANSPORT
2014-08-15,9775.059,Guangzhou,2014,PM2.5,TRANSPORT
2014-09-15,9631.545,Guangzhou,2014,PM2.5,TRANSPORT
2014-10-15,9771.771,Guangzhou,2014,PM2.5,TRANSPORT
2014-11-15,9553.813,Guangzhou,2014,PM2.5,TRANSPORT
2014-12-15,9259.689,Guangzhou,2014,PM2.5,TRANSPORT
2015-01-15,8829.275,Guangzhou,2015,PM2.5,TRANSPORT
2015-02-15,8734.41,Guangzhou,2015,PM2.5,TRANSPORT
2015-03-15,9325.521,Guangzhou,2015,PM2.5,TRANSPORT
2015-04-15,9359.238,Guangzhou,2015,PM2.5,TRANSPORT
2015-05-15,9573.65,Guangzhou,2015,PM2.5,TRANSPORT
2015-06-15,9372.763,Guangzhou,2015,PM2.5,TRANSPORT
2015-07-15,9532.115,Guangzhou,2015,PM2.5,TRANSPORT
2015-08-15,9577.337,Guangzhou,2015,PM2.5,TRANSPORT
2015-09-15,9360.242,Guangzhou,2015,PM2.5,TRANSPORT
2015-10-15,9447.784,Guangzhou,2015,PM2.5,TRANSPORT
2015-11-15,9190.067,Guangzhou,2015,PM2.5,TRANSPORT
2015-12-15,8930.304,Guangzhou,2015,PM2.5,TRANSPORT
2010-01-15,2865.7515,Shenyang,2010,PM2.5,TRANSPORT
2010-02-15,2826.3281,Shenyang,2010,PM2.5,TRANSPORT
2010-03-15,3000.212,Shenyang,2010,PM2.5,TRANSPORT
2010-04-15,3057.614,Shenyang,2010,PM2.5,TRANSPORT
2010-05-15,3078.023,Shenyang,2010,PM2.5,TRANSPORT
2010-06-15,2986.1836,Shenyang,2010,PM2.5,TRANSPORT
2010-07-15,2993.4648,Shenyang,2010,PM2.5,TRANSPORT
2010-08-15,3026.4185,Shenyang,2010,PM2.5,TRANSPORT
2010-09-15,3022.9897,Shenyang,2010,PM2.5,TRANSPORT
2010-10-15,3109.1733,Shenyang,2010,PM2.5,TRANSPORT
2010-11-15,3053.6855,Shenyang,2010,PM2.5,TRANSPORT
2010-12-15,2939.0613,Shenyang,2010,PM2.5,TRANSPORT
2011-01-15,2860.8965,Shenyang,2011,PM2.5,TRANSPORT
2011-02-15,2821.0386,Shenyang,2011,PM2.5,TRANSPORT
2011-03-15,2995.52,Shenyang,2011,PM2.5,TRANSPORT
2011-04-15,3052.131,Shenyang,2011,PM2.5,TRANSPORT
2011-05-15,3073.0806,Shenyang,2011,PM2.5,TRANSPORT
2011-06-15,2981.9307,Shenyang,2011,PM2.5,TRANSPORT
2011-07-15,2990.239,Shenyang,2011,PM2.5,TRANSPORT
2011-08-15,3023.0698,Shenyang,2011,PM2.5,TRANSPORT
2011-09-15,3018.6821,Shenyang,2011,PM2.5,TRANSPORT
2011-10-15,3104.0215,Shenyang,2011,PM2.5,TRANSPORT
2011-11-15,3048.4692,Shenyang,2011,PM2.5,TRANSPORT
2011-12-15,2933.9775,Shenyang,2011,PM2.5,TRANSPORT
2012-01-15,2812.2842,Shenyang,2012,PM2.5,TRANSPORT
2012-02-15,2776.9438,Shenyang,2012,PM2.5,TRANSPORT
2012-03-15,2942.0994,Shenyang,2012,PM2.5,TRANSPORT
2012-04-15,2999.0623,Shenyang,2012,PM2.5,TRANSPORT
2012-05-15,3017.715,Shenyang,2012,PM2.5,TRANSPORT
2012-06-15,2929.1848,Shenyang,2012,PM2.5,TRANSPORT
2012-07-15,2934.601,Shenyang,2012,PM2.5,TRANSPORT
2012-08-15,2966.374,Shenyang,2012,PM2.5,TRANSPORT
2012-09-15,2964.3442,Shenyang,2012,PM2.5,TRANSPORT
2012-10-15,3048.066,Shenyang,2012,PM2.5,TRANSPORT
2012-11-15,2994.6826,Shenyang,2012,PM2.5,TRANSPORT
2012-12-15,2883.3706,Shenyang,2012,PM2.5,TRANSPORT
2013-01-15,2695.6606,Shenyang,2013,PM2.5,TRANSPORT
2013-02-15,2658.2,Shenyang,2013,PM2.5,TRANSPORT
2013-03-15,2818.8533,Shenyang,2013,PM2.5,TRANSPORT
2013-04-15,2869.588,Shenyang,2013,PM2.5,TRANSPORT
2013-05-15,2889.4863,Shenyang,2013,PM2.5,TRANSPORT
2013-06-15,2806.7378,Shenyang,2013,PM2.5,TRANSPORT
2013-07-15,2815.4822,Shenyang,2013,PM2.5,TRANSPORT
2013-08-15,2845.2754,Shenyang,2013,PM2.5,TRANSPORT
2013-09-15,2840.2925,Shenyang,2013,PM2.5,TRANSPORT
2013-10-15,2917.524,Shenyang,2013,PM2.5,TRANSPORT
2013-11-15,2866.6392,Shenyang,2013,PM2.5,TRANSPORT
2013-12-15,2762.216,Shenyang,2013,PM2.5,TRANSPORT
2014-01-15,2747.6401,Shenyang,2014,PM2.5,TRANSPORT
2014-02-15,2709.5398,Shenyang,2014,PM2.5,TRANSPORT
2014-03-15,2890.604,Shenyang,2014,PM2.5,TRANSPORT
2014-04-15,2934.3147,Shenyang,2014,PM2.5,TRANSPORT
2014-05-15,2964.347,Shenyang,2014,PM2.5,TRANSPORT
2014-06-15,2879.7534,Shenyang,2014,PM2.5,TRANSPORT
2014-07-15,2901.6924,Shenyang,2014,PM2.5,TRANSPORT
2014-08-15,2933.8152,Shenyang,2014,PM2.5,TRANSPORT
2014-09-15,2923.2852,Shenyang,2014,PM2.5,TRANSPORT
2014-10-15,3000.745,Shenyang,2014,PM2.5,TRANSPORT
2014-11-15,2941.0156,Shenyang,2014,PM2.5,TRANSPORT
2014-12-15,2825.1223,Shenyang,2014,PM2.5,TRANSPORT
2015-01-15,2620.642,Shenyang,2015,PM2.5,TRANSPORT
2015-02-15,2601.604,Shenyang,2015,PM2.5,TRANSPORT
2015-03-15,2784.1191,Shenyang,2015,PM2.5,TRANSPORT
2015-04-15,2824.8704,Shenyang,2015,PM2.5,TRANSPORT
2015-05-15,2865.8936,Shenyang,2015,PM2.5,TRANSPORT
2015-06-15,2778.0874,Shenyang,2015,PM2.5,TRANSPORT
2015-07-15,2804.1506,Shenyang,2015,PM2.5,TRANSPORT
2015-08-15,2835.8828,Shenyang,2015,PM2.5,TRANSPORT
2015-09-15,2805.9443,Shenyang,2015,PM2.5,TRANSPORT
2015-10-15,2871.7751,Shenyang,2015,PM2.5,TRANSPORT
2015-11-15,2792.1294,Shenyang,2015,PM2.5,TRANSPORT
2015-12-15,2693.3801,Shenyang,2015,PM2.5,TRANSPORT
2010-01-15,9790.361,Shanghai,2010,PM2.5,TRANSPORT
2010-02-15,9401.011,Shanghai,2010,PM2.5,TRANSPORT
2010-03-15,10105.168,Shanghai,2010,PM2.5,TRANSPORT
2010-04-15,10120.494,Shanghai,2010,PM2.5,TRANSPORT
2010-05-15,10273.538,Shanghai,2010,PM2.5,TRANSPORT
2010-06-15,10037.928,Shanghai,2010,PM2.5,TRANSPORT
2010-07-15,10202.874,Shanghai,2010,PM2.5,TRANSPORT
2010-08-15,10279.083,Shanghai,2010,PM2.5,TRANSPORT
2010-09-15,10143.1045,Shanghai,2010,PM2.5,TRANSPORT
2010-10-15,10328.801,Shanghai,2010,PM2.5,TRANSPORT
2010-11-15,10154.112,Shanghai,2010,PM2.5,TRANSPORT
2010-12-15,9940.435,Shanghai,2010,PM2.5,TRANSPORT
2011-01-15,9875.458,Shanghai,2011,PM2.5,TRANSPORT
2011-02-15,9488.384,Shanghai,2011,PM2.5,TRANSPORT
2011-03-15,10193.219,Shanghai,2011,PM2.5,TRANSPORT
2011-04-15,10210.355,Shanghai,2011,PM2.5,TRANSPORT
2011-05-15,10362.719,Shanghai,2011,PM2.5,TRANSPORT
2011-06-15,10125.004,Shanghai,2011,PM2.5,TRANSPORT
2011-07-15,10288.433,Shanghai,2011,PM2.5,TRANSPORT
2011-08-15,10365.502,Shanghai,2011,PM2.5,TRANSPORT
2011-09-15,10231.664,Shanghai,2011,PM2.5,TRANSPORT
2011-10-15,10419.701,Shanghai,2011,PM2.5,TRANSPORT
2011-11-15,10244.372,Shanghai,2011,PM2.5,TRANSPORT
2011-12-15,10027.6875,Shanghai,2011,PM2.5,TRANSPORT
2012-01-15,9939.263,Shanghai,2012,PM2.5,TRANSPORT
2012-02-15,9582.52,Shanghai,2012,PM2.5,TRANSPORT
2012-03-15,10244.521,Shanghai,2012,PM2.5,TRANSPORT
2012-04-15,10270.088,Shanghai,2012,PM2.5,TRANSPORT
2012-05-15,10409.871,Shanghai,2012,PM2.5,TRANSPORT
2012-06-15,10180.123,Shanghai,2012,PM2.5,TRANSPORT
2012-07-15,10326.447,Shanghai,2012,PM2.5,TRANSPORT
2012-08-15,10400.743,Shanghai,2012,PM2.5,TRANSPORT
2012-09-15,10281.377,Shanghai,2012,PM2.5,TRANSPORT
2012-10-15,10466.585,Shanghai,2012,PM2.5,TRANSPORT
2012-11-15,10299.68,Shanghai,2012,PM2.5,TRANSPORT
2012-12-15,10088.006,Shanghai,2012,PM2.5,TRANSPORT
2013-01-15,10120.492,Shanghai,2013,PM2.5,TRANSPORT
2013-02-15,9758.888,Shanghai,2013,PM2.5,TRANSPORT
2013-03-15,10418.202,Shanghai,2013,PM2.5,TRANSPORT
2013-04-15,10435.212,Shanghai,2013,PM2.5,TRANSPORT
2013-05-15,10577.835,Shanghai,2013,PM2.5,TRANSPORT
2013-06-15,10356.695,Shanghai,2013,PM2.5,TRANSPORT
2013-07-15,10510.287,Shanghai,2013,PM2.5,TRANSPORT
2013-08-15,10582.138,Shanghai,2013,PM2.5,TRANSPORT
2013-09-15,10455.203,Shanghai,2013,PM2.5,TRANSPORT
2013-10-15,10629.866,Shanghai,2013,PM2.5,TRANSPORT
2013-11-15,10465.484,Shanghai,2013,PM2.5,TRANSPORT
2013-12-15,10262.808,Shanghai,2013,PM2.5,TRANSPORT
2014-01-15,11910.41,Shanghai,2014,PM2.5,TRANSPORT
2014-02-15,11620.757,Shanghai,2014,PM2.5,TRANSPORT
2014-03-15,12639.631,Shanghai,2014,PM2.5,TRANSPORT
2014-04-15,12662.756,Shanghai,2014,PM2.5,TRANSPORT
2014-05-15,12916.139,Shanghai,2014,PM2.5,TRANSPORT
2014-06-15,12627.0625,Shanghai,2014,PM2.5,TRANSPORT
2014-07-15,12957.115,Shanghai,2014,PM2.5,TRANSPORT
2014-08-15,13097.912,Shanghai,2014,PM2.5,TRANSPORT
2014-09-15,12901.037,Shanghai,2014,PM2.5,TRANSPORT
2014-10-15,13084.68,Shanghai,2014,PM2.5,TRANSPORT
2014-11-15,12763.559,Shanghai,2014,PM2.5,TRANSPORT
2014-12-15,12250.414,Shanghai,2014,PM2.5,TRANSPORT
2015-01-15,11900.8,Shanghai,2015,PM2.5,TRANSPORT
2015-02-15,11713.121,Shanghai,2015,PM2.5,TRANSPORT
2015-03-15,12783.916,Shanghai,2015,PM2.5,TRANSPORT
2015-04-15,12788.561,Shanghai,2015,PM2.5,TRANSPORT
2015-05-15,13127.134,Shanghai,2015,PM2.5,TRANSPORT
2015-06-15,12783.32,Shanghai,2015,PM2.5,TRANSPORT
2015-07-15,13140.602,Shanghai,2015,PM2.5,TRANSPORT
2015-08-15,13270.107,Shanghai,2015,PM2.5,TRANSPORT
2015-09-15,12942.156,Shanghai,2015,PM2.5,TRANSPORT
2015-10-15,13095.678,Shanghai,2015,PM2.5,TRANSPORT
2015-11-15,12632.916,Shanghai,2015,PM2.5,TRANSPORT
2015-12-15,12204.514,Shanghai,2015,PM2.5,TRANSPORT
2010-01-15,3378.338,Chengdu,2010,PM2.5,TRANSPORT
2010-02-15,3396.2732,Chengdu,2010,PM2.5,TRANSPORT
2010-03-15,3425.0884,Chengdu,2010,PM2.5,TRANSPORT
2010-04-15,3473.7195,Chengdu,2010,PM2.5,TRANSPORT
2010-05-15,3462.3052,Chengdu,2010,PM2.5,TRANSPORT
2010-06-15,3419.5396,Chengdu,2010,PM2.5,TRANSPORT
2010-07-15,3391.4194,Chengdu,2010,PM2.5,TRANSPORT
2010-08-15,3405.7285,Chengdu,2010,PM2.5,TRANSPORT
2010-09-15,3430.1226,Chengdu,2010,PM2.5,TRANSPORT
2010-10-15,3478.6104,Chengdu,2010,PM2.5,TRANSPORT
2010-11-15,3461.271,Chengdu,2010,PM2.5,TRANSPORT
2010-12-15,3411.9624,Chengdu,2010,PM2.5,TRANSPORT
2011-01-15,3492.227,Chengdu,2011,PM2.5,TRANSPORT
2011-02-15,3510.4697,Chengdu,2011,PM2.5,TRANSPORT
2011-03-15,3539.771,Chengdu,2011,PM2.5,TRANSPORT
2011-04-15,3589.1428,Chengdu,2011,PM2.5,TRANSPORT
2011-05-15,3577.6064,Chengdu,2011,PM2.5,TRANSPORT
2011-06-15,3534.258,Chengdu,2011,PM2.5,TRANSPORT
2011-07-15,3505.7432,Chengdu,2011,PM2.5,TRANSPORT
2011-08-15,3520.2393,Chengdu,2011,PM2.5,TRANSPORT
2011-09-15,3544.9712,Chengdu,2011,PM2.5,TRANSPORT
2011-10-15,3594.198,Chengdu,2011,PM2.5,TRANSPORT
2011-11-15,3576.5361,Chengdu,2011,PM2.5,TRANSPORT
2011-12-15,3526.4292,Chengdu,2011,PM2.5,TRANSPORT
2012-01-15,3856.7634,Chengdu,2012,PM2.5,TRANSPORT
2012-02-15,3875.4658,Chengdu,2012,PM2.5,TRANSPORT
2012-03-15,3905.498,Chengdu,2012,PM2.5,TRANSPORT
2012-04-15,3956.023,Chengdu,2012,PM2.5,TRANSPORT
2012-05-15,3944.2678,Chengdu,2012,PM2.5,TRANSPORT
2012-06-15,3899.9766,Chengdu,2012,PM2.5,TRANSPORT
2012-07-15,3870.829,Chengdu,2012,PM2.5,TRANSPORT
2012-08-15,3885.6326,Chengdu,2012,PM2.5,TRANSPORT
2012-09-15,3910.9082,Chengdu,2012,PM2.5,TRANSPORT
2012-10-15,3961.2842,Chengdu,2012,PM2.5,TRANSPORT
2012-11-15,3943.1528,Chengdu,2012,PM2.5,TRANSPORT
2012-12-15,3891.9355,Chengdu,2012,PM2.5,TRANSPORT
2013-01-15,4123.3906,Chengdu,2013,PM2.5,TRANSPORT
2013-02-15,4140.1733,Chengdu,2013,PM2.5,TRANSPORT
2013-03-15,4167.1255,Chengdu,2013,PM2.5,TRANSPORT
2013-04-15,4212.496,Chengdu,2013,PM2.5,TRANSPORT
2013-05-15,4201.922,Chengdu,2013,PM2.5,TRANSPORT
2013-06-15,4162.1245,Chengdu,2013,PM2.5,TRANSPORT
2013-07-15,4135.9385,Chengdu,2013,PM2.5,TRANSPORT
2013-08-15,4149.242,Chengdu,2013,PM2.5,TRANSPORT
2013-09-15,4171.9517,Chengdu,2013,PM2.5,TRANSPORT
2013-10-15,4217.1885,Chengdu,2013,PM2.5,TRANSPORT
2013-11-15,4200.9272,Chengdu,2013,PM2.5,TRANSPORT
2013-12-15,4155.2793,Chengdu,2013,PM2.5,TRANSPORT
2014-01-15,4192.067,Chengdu,2014,PM2.5,TRANSPORT
2014-02-15,4208.2446,Chengdu,2014,PM2.5,TRANSPORT
2014-03-15,4234.2197,Chengdu,2014,PM2.5,TRANSPORT
2014-04-15,4277.8833,Chengdu,2014,PM2.5,TRANSPORT
2014-05-15,4267.747,Chengdu,2014,PM2.5,TRANSPORT
2014-06-15,4229.502,Chengdu,2014,PM2.5,TRANSPORT
2014-07-15,4204.3267,Chengdu,2014,PM2.5,TRANSPORT
2014-08-15,4217.106,Chengdu,2014,PM2.5,TRANSPORT
2014-09-15,4238.934,Chengdu,2014,PM2.5,TRANSPORT
2014-10-15,4282.469,Chengdu,2014,PM2.5,TRANSPORT
2014-11-15,4266.7744,Chengdu,2014,PM2.5,TRANSPORT
2014-12-15,4222.891,Chengdu,2014,PM2.5,TRANSPORT
2015-01-15,3880.308,Chengdu,2015,PM2.5,TRANSPORT
2015-02-15,3895.63,Chengdu,2015,PM2.5,TRANSPORT
2015-03-15,3920.2236,Chengdu,2015,PM2.5,TRANSPORT
2015-04-15,3961.5017,Chengdu,2015,PM2.5,TRANSPORT
2015-05-15,3951.9612,Chengdu,2015,PM2.5,TRANSPORT
2015-06-15,3915.8608,Chengdu,2015,PM2.5,TRANSPORT
2015-07-15,3892.089,Chengdu,2015,PM2.5,TRANSPORT
2015-08-15,3904.1445,Chengdu,2015,PM2.5,TRANSPORT
2015-09-15,3924.753,Chengdu,2015,PM2.5,TRANSPORT
2015-10-15,3965.9094,Chengdu,2015,PM2.5,TRANSPORT
2015-11-15,3951.025,Chengdu,2015,PM2.5,TRANSPORT
2015-12-15,3909.437,Chengdu,2015,PM2.5,TRANSPORT
