city,year,pollutant,sector,lat,lon,emissions
Beijing,2010,OC,BUILDINGS,36.55,113.25,6.10386848449707
Beijing,2010,OC,BUILDINGS,36.55,113.35,63.25432586669922
Beijing,2010,OC,BUILDINGS,36.55,113.45,11.586997985839844
Beijing,2010,OC,BUILDINGS,36.55,113.55,7.717767715454102
Beijing,2010,OC,BUILDINGS,36.55,113.65,144.02423095703125
Beijing,2010,OC,BUILDINGS,36.55,113.75,27.687816619873047
Beijing,2010,OC,BUILDINGS,36.55,113.85,6.469370365142822
Beijing,2010,OC,BUILDINGS,36.55,113.95,13.43292236328125
Beijing,2010,OC,BUILDINGS,36.55,114.05,53.4809684753418
Beijing,2010,OC,BUILDINGS,36.55,114.15,71.51182556152344
Beijing,2010,OC,BUILDINGS,36.55,114.25,95.3927230834961
Beijing,2010,OC,BUILDINGS,36.55,114.35,41.34104537963867
Beijing,2010,OC,BUILDINGS,36.55,114.45,521.0861206054688
Beijing,2010,OC,BUILDINGS,36.55,114.55,177.82662963867188
Beijing,2010,OC,BUILDINGS,36.55,114.65,81.99916076660156
Beijing,2010,OC,BUILDINGS,36.55,114.75,92.02050018310547
Beijing,2010,OC,BUILDINGS,36.55,114.85,91.07465362548828
Beijing,2010,OC,BUILDINGS,36.55,114.95,79.09099578857422
Beijing,2010,OC,BUILDINGS,36.55,115.05,77.36939239501953
Beijing,2010,OC,BUILDINGS,36.55,115.15,69.10719299316406
Beijing,2010,OC,BUILDINGS,36.55,115.25,133.25616455078125
Beijing,2010,OC,BUILDINGS,36.55,115.35,91.84323120117188
Beijing,2010,OC,BUILDINGS,36.55,115.45,56.94196701049805
Beijing,2010,OC,BUILDINGS,36.55,115.55,61.30925750732422
Beijing,2010,OC,BUILDINGS,36.55,115.65,90.0798110961914
Beijing,2010,OC,BUILDINGS,36.55,115.75,46.491546630859375
Beijing,2010,OC,BUILDINGS,36.55,115.85,60.19211196899414
Beijing,2010,OC,BUILDINGS,36.55,115.95,76.7847671508789
Beijing,2010,OC,BUILDINGS,36.55,116.05,47.023136138916016
Beijing,2010,OC,BUILDINGS,36.55,116.15,63.44116973876953
Beijing,2010,OC,BUILDINGS,36.55,116.25,146.71786499023438
Beijing,2010,OC,BUILDINGS,36.55,116.35,32.728797912597656
Beijing,2010,OC,BUILDINGS,36.55,116.45,47.681915283203125
Beijing,2010,OC,BUILDINGS,36.55,116.55,54.446895599365234
Beijing,2010,OC,BUILDINGS,36.55,116.65,38.98418426513672
Beijing,2010,OC,BUILDINGS,36.55,116.75,258.0147399902344
Beijing,2010,OC,BUILDINGS,36.55,116.85,60.33818054199219
Beijing,2010,OC,BUILDINGS,36.55,116.95,135.8097686767578
Beijing,2010,OC,BUILDINGS,36.55,117.05,45.800079345703125
Beijing,2010,OC,BUILDINGS,36.55,117.15,16.427669525146484
Beijing,2010,OC,BUILDINGS,36.55,117.25,24.564302444458008
Beijing,2010,OC,BUILDINGS,36.55,117.35,15.14275074005127
Beijing,2010,OC,BUILDINGS,36.55,117.45,30.157180786132812
Beijing,2010,OC,BUILDINGS,36.55,117.55,32.93201446533203
Beijing,2010,OC,BUILDINGS,36.55,117.65,12.625731468200684
Beijing,2010,OC,BUILDINGS,36.55,117.75,2.082216501235962
Beijing,2010,OC,BUILDINGS,36.55,117.85,235.75540161132812
Beijing,2010,OC,BUILDINGS,36.55,117.95,92.3476333618164
Beijing,2010,OC,BUILDINGS,36.55,118.05,18.689571380615234
Beijing,2010,OC,BUILDINGS,36.55,118.15,26.537817001342773
Beijing,2010,OC,BUILDINGS,36.55,118.25,5.648669719696045
Beijing,2010,OC,BUILDINGS,36.55,118.35,16.72994041442871
Beijing,2010,OC,BUILDINGS,36.55,118.45,35.54072952270508
Beijing,2010,OC,BUILDINGS,36.55,118.55,209.95240783691406
Beijing,2010,OC,BUILDINGS,36.55,118.65,48.51871109008789
Beijing,2010,OC,BUILDINGS,36.55,118.75,22.23284149169922
Beijing,2010,OC,BUILDINGS,36.55,118.85,55.55787658691406
Beijing,2010,OC,BUILDINGS,36.55,118.95,47.662193298339844
Beijing,2010,OC,BUILDINGS,36.55,119.05,44.347591400146484
Beijing,2010,OC,BUILDINGS,36.55,119.15,97.80196380615234
Beijing,2010,OC,BUILDINGS,36.55,119.25,55.05889129638672
Beijing,2010,OC,BUILDINGS,36.55,119.35,84.12745666503906
Beijing,2010,OC,BUILDINGS,36.55,119.45,76.34638977050781
Beijing,2010,OC,BUILDINGS,36.55,119.55,53.735313415527344
Beijing,2010,OC,BUILDINGS,36.55,119.65,29.119216918945312
Beijing,2010,OC,BUILDINGS,36.55,119.75,28.35045623779297
Beijing,2010,OC,BUILDINGS,36.55,119.85,27.13300895690918
Beijing,2010,OC,BUILDINGS,36.55,119.95,41.538909912109375
Beijing,2010,OC,BUILDINGS,36.55,120.05,25.857603073120117
Beijing,2010,OC,BUILDINGS,36.55,120.15,77.75128936767578
Beijing,2010,OC,BUILDINGS,36.55,120.25,44.54334259033203
Beijing,2010,OC,BUILDINGS,36.55,120.35,22.451374053955078
Beijing,2010,OC,BUILDINGS,36.55,120.45,26.292282104492188
Beijing,2010,OC,BUILDINGS,36.55,120.55,45.13374710083008
Beijing,2010,OC,BUILDINGS,36.55,120.65,56.73554611206055
Beijing,2010,OC,BUILDINGS,36.55,120.75,48.040523529052734
Beijing,2010,OC,BUILDINGS,36.55,120.85,66.48580169677734
Beijing,2010,OC,BUILDINGS,36.55,120.95,17.698213577270508
Beijing,2010,OC,BUILDINGS,36.55,121.05,2.384925603866577
Beijing,2010,OC,BUILDINGS,36.55,121.15,0.0
Beijing,2010,OC,BUILDINGS,36.55,121.25,0.0
Beijing,2010,OC,BUILDINGS,36.55,121.35,0.0
Beijing,2010,OC,BUILDINGS,36.55,121.45,0.0
Beijing,2010,OC,BUILDINGS,36.65,111.45,4.926486968994141
Beijing,2010,OC,BUILDINGS,36.65,111.55,70.02294158935547
Beijing,2010,OC,BUILDINGS,36.65,111.65,22.907180786132812
Beijing,2010,OC,BUILDINGS,36.65,111.75,11.63591194152832
Beijing,2010,OC,BUILDINGS,36.65,111.85,23.16950225830078
Beijing,2010,OC,BUILDINGS,36.65,111.95,0.30873429775238037
Beijing,2010,OC,BUILDINGS,36.65,112.05,0.41359660029411316
Beijing,2010,OC,BUILDINGS,36.65,112.15,3.619990110397339
Beijing,2010,OC,BUILDINGS,36.65,112.25,8.746078491210938
Beijing,2010,OC,BUILDINGS,36.65,112.35,22.980384826660156
Beijing,2010,OC,BUILDINGS,36.65,112.45,2.0481419563293457
Beijing,2010,OC,BUILDINGS,36.65,112.55,8.289905548095703
Beijing,2010,OC,BUILDINGS,36.65,112.65,21.281766891479492
Beijing,2010,OC,BUILDINGS,36.65,112.75,28.03207015991211
Beijing,2010,OC,BUILDINGS,36.65,112.85,9.119397163391113
Beijing,2010,OC,BUILDINGS,36.65,112.95,15.338674545288086
Beijing,2010,OC,BUILDINGS,36.65,113.05,23.87860107421875
Beijing,2010,OC,BUILDINGS,36.65,113.15,2.3361306190490723
Beijing,2010,OC,BUILDINGS,36.65,113.25,1.0702016353607178
Beijing,2010,OC,BUILDINGS,36.65,113.35,10.046335220336914
Beijing,2010,OC,BUILDINGS,36.65,113.45,7.10355806350708
Beijing,2010,OC,BUILDINGS,36.65,113.55,38.87689208984375
Beijing,2010,OC,BUILDINGS,36.65,113.65,18.98186492919922
Beijing,2010,OC,BUILDINGS,36.65,113.75,77.88570404052734
Beijing,2010,OC,BUILDINGS,36.65,113.85,27.903934478759766
Beijing,2010,OC,BUILDINGS,36.65,113.95,51.75508117675781
Beijing,2010,OC,BUILDINGS,36.65,114.05,28.449180603027344
Beijing,2010,OC,BUILDINGS,36.65,114.15,124.89181518554688
Beijing,2010,OC,BUILDINGS,36.65,114.25,78.31187438964844
Beijing,2010,OC,BUILDINGS,36.65,114.35,65.49766540527344
Beijing,2010,OC,BUILDINGS,36.65,114.45,433.18609619140625
Beijing,2010,OC,BUILDINGS,36.65,114.55,265.4415588378906
Beijing,2010,OC,BUILDINGS,36.65,114.65,95.74811553955078
Beijing,2010,OC,BUILDINGS,36.65,114.75,86.21456146240234
Beijing,2010,OC,BUILDINGS,36.65,114.85,54.93195343017578
Beijing,2010,OC,BUILDINGS,36.65,114.95,74.76415252685547
Beijing,2010,OC,BUILDINGS,36.65,115.05,62.87486267089844
Beijing,2010,OC,BUILDINGS,36.65,115.15,56.12636947631836
Beijing,2010,OC,BUILDINGS,36.65,115.25,59.29030227661133
Beijing,2010,OC,BUILDINGS,36.65,115.35,72.13980865478516
Beijing,2010,OC,BUILDINGS,36.65,115.45,78.61270141601562
Beijing,2010,OC,BUILDINGS,36.65,115.55,74.0020751953125
Beijing,2010,OC,BUILDINGS,36.65,115.65,74.8618392944336
Beijing,2010,OC,BUILDINGS,36.65,115.75,54.80006408691406
Beijing,2010,OC,BUILDINGS,36.65,115.85,46.57712936401367
Beijing,2010,OC,BUILDINGS,36.65,115.95,42.65500259399414
Beijing,2010,OC,BUILDINGS,36.65,116.05,39.44859313964844
Beijing,2010,OC,BUILDINGS,36.65,116.15,43.751163482666016
Beijing,2010,OC,BUILDINGS,36.65,116.25,90.15916442871094
Beijing,2010,OC,BUILDINGS,36.65,116.35,37.49388122558594
Beijing,2010,OC,BUILDINGS,36.65,116.45,39.49932861328125
Beijing,2010,OC,BUILDINGS,36.65,116.55,33.3503532409668
Beijing,2010,OC,BUILDINGS,36.65,116.65,41.95212173461914
Beijing,2010,OC,BUILDINGS,36.65,116.75,27.714738845825195
Beijing,2010,OC,BUILDINGS,36.65,116.85,88.47176361083984
Beijing,2010,OC,BUILDINGS,36.65,116.95,1126.0689697265625
Beijing,2010,OC,BUILDINGS,36.65,117.05,1214.6107177734375
Beijing,2010,OC,BUILDINGS,36.65,117.15,163.1023406982422
Beijing,2010,OC,BUILDINGS,36.65,117.25,72.67713928222656
Beijing,2010,OC,BUILDINGS,36.65,117.35,102.3231430053711
Beijing,2010,OC,BUILDINGS,36.65,117.45,150.0291748046875
Beijing,2010,OC,BUILDINGS,36.65,117.55,137.49903869628906
Beijing,2010,OC,BUILDINGS,36.65,117.65,45.020660400390625
Beijing,2010,OC,BUILDINGS,36.65,117.75,72.03124237060547
Beijing,2010,OC,BUILDINGS,36.65,117.85,46.541175842285156
Beijing,2010,OC,BUILDINGS,36.65,117.95,329.2598876953125
Beijing,2010,OC,BUILDINGS,36.65,118.05,98.94049835205078
Beijing,2010,OC,BUILDINGS,36.65,118.15,27.703813552856445
Beijing,2010,OC,BUILDINGS,36.65,118.25,40.06487274169922
Beijing,2010,OC,BUILDINGS,36.65,118.35,15.351808547973633
Beijing,2010,OC,BUILDINGS,36.65,118.45,228.794677734375
Beijing,2010,OC,BUILDINGS,36.65,118.55,118.21283721923828
Beijing,2010,OC,BUILDINGS,36.65,118.65,71.22767639160156
Beijing,2010,OC,BUILDINGS,36.65,118.75,58.39624786376953
Beijing,2010,OC,BUILDINGS,36.65,118.85,85.31707000732422
Beijing,2010,OC,BUILDINGS,36.65,118.95,52.9993782043457
Beijing,2010,OC,BUILDINGS,36.65,119.05,86.38121795654297
Beijing,2010,OC,BUILDINGS,36.65,119.15,281.8373718261719
Beijing,2010,OC,BUILDINGS,36.65,119.25,66.43429565429688
Beijing,2010,OC,BUILDINGS,36.65,119.35,53.871734619140625
Beijing,2010,OC,BUILDINGS,36.65,119.45,68.50846862792969
Beijing,2010,OC,BUILDINGS,36.65,119.55,28.25790786743164
Beijing,2010,OC,BUILDINGS,36.65,119.65,43.197078704833984
Beijing,2010,OC,BUILDINGS,36.65,119.75,34.914798736572266
Beijing,2010,OC,BUILDINGS,36.65,119.85,49.77153396606445
Beijing,2010,OC,BUILDINGS,36.65,119.95,44.863426208496094
Beijing,2010,OC,BUILDINGS,36.65,120.05,54.801368713378906
Beijing,2010,OC,BUILDINGS,36.65,120.15,47.62129592895508
Beijing,2010,OC,BUILDINGS,36.65,120.25,76.44798278808594
Beijing,2010,OC,BUILDINGS,36.65,120.35,39.14560317993164
Beijing,2010,OC,BUILDINGS,36.65,120.45,29.591053009033203
Beijing,2010,OC,BUILDINGS,36.65,120.55,75.8748550415039
Beijing,2010,OC,BUILDINGS,36.65,120.65,35.89543533325195
Beijing,2010,OC,BUILDINGS,36.65,120.75,65.3573989868164
Beijing,2010,OC,BUILDINGS,36.65,120.85,24.52196502685547
